,instances,budget,deadline,sched_start_time,submit_time,exec_start_time,finish_time,complete,cost
lamf-test-c777b76c-0cc3-4d24-b87d-dcc762dd2026,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129b4e8b0>: [(2, 18191.168000000078, None)]}",310.2741421688458,141374.27183528963,18191.168000000078,13220.340498996997,18591.704000000078,91814.23671091242,True,328.3294372231847
lamf-test-38f0df60-c850-46c3-8ecc-b21d5524ac44,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 18683.304000000084, None)]}",82.2505270696069,44495.930010662996,18683.304000000084,13223.900215728996,18683.304000000084,24722.168000000085,True,14.696179430400004
lamf-test-ecaffeb0-92d2-4398-a844-9e4844c48df5,"{<resource_manager.instance.CloudReservedInstance object at 0x129d4d310>: [(2, 18713.304000000084, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129d4d950>: [(1, 18713.304000000084, None)]}",106.56838267415606,44391.67747099783,18713.304000000084,13230.588915474997,18713.304000000084,33907.73194271458,True,23.20493035411358
lamf-test-3c60492c-5568-42f7-a13b-d4f3117a23dc,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 19704.504000000088, None)]}",288.51703100665657,140979.28547958634,19704.504000000088,13236.524564877496,19704.504000000088,27165.73900000009,True,18.157661496000003
lamf-test-04f3f31f-b20f-4cb7-a3dd-c0c2f380b4cc,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 19825.10400000009, None)]}",63.69847192731158,27342.42315418656,19825.10400000009,13243.628138964996,19825.10400000009,23688.83300000009,True,6.268513929599999
lamf-test-b6b347a8-b100-462f-bbd1-cdcde8345e59,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 20005.50400000009, None)]}",310.4633474601291,141036.58625604727,20005.50400000009,13245.892316616995,20005.50400000009,52327.98900000009,True,52.43999966399999
lamf-test-d4113937-9912-4267-ad39-f41249bcbcef,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 20035.50400000009, None)]}",44.164232744169574,27575.136107891576,20035.50400000009,13253.498402466996,20035.50400000009,24912.924000000086,True,3.956563103999996
lamf-test-198ba68c-5a75-4dd3-95a5-23cb4a91c31d,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 20366.104000000094, None)]}",75.79076386942039,44426.20366502463,20366.104000000094,13257.550331178996,20366.104000000094,23766.84200000009,True,6.896696663999995
lamf-test-9bb4d80d-2aee-48e9-ac53-5a922312b6c8,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 20576.704000000096, None)]}",62.348183689222225,28005.497536637224,20576.704000000096,13808.863167747997,20576.704000000096,27760.810000000092,True,17.483240361599993
lamf-test-8fdaa8c6-0ab8-4102-bf2c-7c6a5957696b,"{<resource_manager.instance.CloudReservedInstance object at 0x129d54170>: [(3, 20726.904000000097, None)]}",305.80076715201267,141209.8347445039,20726.904000000097,13814.467315644997,20726.904000000097,43732.120704415924,True,75.39269618371154
lamf-test-c89d3402-a23f-46ae-8720-cd373edbf82e,"{<resource_manager.instance.CloudReservedInstance object at 0x129d54170>: [(1, 20817.104000000098, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129d4d950>: [(1, 20817.104000000098, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b4e520>: [(1, 20817.104000000098, None)]}",59.063695813800784,28044.83992502254,20817.104000000098,13815.955541574996,20817.104000000098,28060.239925022543,False,
lamf-test-d457b8b2-16f3-450b-ba2f-e7b966006e63,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 21027.3040000001, None)]}",308.6020686022321,141422.82660981608,21027.3040000001,13816.955541574996,21027.3040000001,36947.49200000009,True,38.74336951679999
lamf-test-87f7683b-4f57-45f2-93ec-cd6117faec52,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 21237.5040000001, None)]}",62.86965238334432,27882.6425459333,21237.5040000001,13819.167882547996,21237.5040000001,23008.999000000098,True,1.4370367439999991
lamf-test-95f36198-5f8e-46dc-93db-fc5d6a810881,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 21267.9040000001, None)]}",312.84764381313755,141616.33441627276,21267.9040000001,13825.342936126995,21267.9040000001,38171.210000000094,True,20.567942740799992
lamf-test-067d037c-dcca-41c3-b8b9-a8b36009d0a4,"{<resource_manager.instance.CloudReservedInstance object at 0x129d4d310>: [(2, 21448.304000000102, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b3bb60>: [(2, 21448.304000000102, None)]}",61.80548621708826,28120.288902187265,21448.304000000102,13831.174373218995,21448.304000000102,28135.688902187267,False,
lamf-test-55d518fc-620c-44fe-a18a-2336d48b9fc1,"{<resource_manager.instance.CloudReservedInstance object at 0x129d54170>: [(1, 21719.104000000105, None)], <resource_manager.instance.CloudReservedInstance object at 0x129b4e3f0>: [(1, 21719.104000000105, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b4e520>: [(1, 21719.104000000105, None)]}",83.99778340603386,45197.80081889791,21719.104000000105,13832.528700205996,21719.104000000105,38096.98032518849,True,49.73961039959711
lamf-test-64282f81-8a38-42e2-8686-39f8e7fadae5,"{<resource_manager.instance.CloudReservedInstance object at 0x129b4e3f0>: [(3, 21900.10400000011, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b3bb60>: [(2, 21900.10400000011, None)]}",308.1387838586121,141660.03644373064,21900.10400000011,13837.404905107996,21900.10400000011,47463.194054321924,True,131.99757180449612
lamf-test-6ca33400-5b63-4867-9fb5-39d7d8646a8a,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129d4d950>: [(5, 22080.90400000011, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b3bb60>: [(1, 22080.90400000011, None)]}",105.93846150050236,45098.85501579392,22080.90400000011,13838.404905107996,22481.44000000011,40363.64325609024,False,
lamf-test-e1a8ae4a-b274-4245-9dc7-b8b20b25f60b,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129d4d450>: [(3, 22512.240000000114, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b3bb60>: [(1, 22512.240000000114, None)]}",307.3714712616934,141714.86638327566,22512.240000000114,13839.809072396996,22912.776000000114,141730.26638327568,False,
lamf-test-5f552717-b86e-4e0e-9794-6b12cd0fea27,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 22944.57600000012, None)]}",43.981392744961866,28078.261852750475,22944.57600000012,13841.280036296996,22944.57600000012,28094.14800000012,False,
lamf-test-0ee69e3c-f7ac-4d00-b4dc-243374763ca6,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 22974.57600000012, None)]}",95.71047451977611,45071.362536425106,22974.57600000012,13842.280036296996,22974.57600000012,25200.968000000124,True,1.8060491904000027
lamf-test-60d40a4b-09c7-4a73-b379-b1d85406ff0e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 23004.57600000012, None)]}",57.165191884420324,28143.585923969495,23004.57600000012,13845.401301012995,23004.57600000012,28046.958000000115,True,8.18076055679999
lamf-test-87976d93-8677-4270-9b15-bf91d2c51eaa,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 23064.57600000012, None)]}",311.39111778496914,141605.9619930355,23064.57600000012,13852.556413251994,23064.57600000012,36413.51000000012,True,16.242982891199997
lamf-test-68fc4f1f-0368-4356-8862-a5c873470b2b,"{<resource_manager.instance.CloudReservedInstance object at 0x129b3be00>: [(3, 23305.376000000124, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129d4d450>: [(1, 23305.376000000124, None)]}",313.35740939256686,141710.63725494294,23305.376000000124,13853.556413251994,23305.376000000124,75799.3616757688,True,160.62582182942785
lamf-test-6ffd71d7-ab96-484d-939d-8341469b380b,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 23425.576000000125, None)]}",291.65416309527114,141699.00030362114,23425.576000000125,13856.563921093993,23425.576000000125,46341.39000000013,True,27.883962475200008
lamf-test-20e1ba49-4666-4d28-9ab3-d9b988f76cc5,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 23786.376000000128, None)]}",285.6765311197183,141791.98158382508,23786.376000000128,14406.249666025993,23786.376000000128,33751.35600000012,True,24.250775327999992
lamf-test-6012bbf1-8566-4834-b341-39822809aef2,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 23816.376000000128, None)]}",93.62462651407313,45613.45584654472,23816.376000000128,14407.249666025993,23816.376000000128,31701.798000000126,True,15.991635815999997
lamf-test-92b1912c-cdf4-4496-9665-6c2a64a15900,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 23966.376000000128, None)]}",99.7921660649438,45752.44634544357,23966.376000000128,14408.446859366994,23966.376000000128,27007.358000000128,True,6.1671114959999995
lamf-test-3d2e4ca8-d6e8-4002-a809-14108f6da5be,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 24657.976000000133, None)]}",306.2018292174168,142169.88130690705,24657.976000000133,14410.800162524993,24657.976000000133,38127.11900000014,True,27.315422004000006
lamf-test-a7986f20-c88c-442a-a9bb-9d4e408bd120,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 24808.176000000134, None)]}",50.00049139574834,28523.078277169836,24808.176000000134,14417.887033133993,24808.176000000134,27266.94900000013,True,3.9891133151999956
lamf-test-bf2ee2bb-aeee-4553-ba75-b56c3562dc59,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 24838.176000000134, None)]}",94.73625576454592,45785.112981248116,24838.176000000134,14421.154050506493,24838.176000000134,35656.08000000013,True,8.775483724799999
lamf-test-404ab15a-5fdc-47da-96ca-6bf36dbfc057,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 25048.376000000135, None)]}",285.63536765098837,142327.76328472554,25048.376000000135,14422.502803178993,25048.376000000135,44412.72700000013,True,31.416723062399992
lamf-test-398c2e41-0ba6-4e76-8602-21bfa67e2257,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 25168.776000000136, None)]}",308.43937206382503,142295.1558207049,25168.776000000136,14425.499856557994,25168.776000000136,36114.17400000013,True,22.197267143999987
lamf-test-58d64335-ff0b-41b5-93cb-bcafe6abca1b,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 25259.176000000138, None)]}",83.27713277836911,45712.450296279945,25259.176000000138,14427.499785131993,25259.176000000138,32372.308000000136,True,17.310518035199994
lamf-test-78749043-3668-43d0-99ce-4ee040f7f664,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 25289.176000000138, None)]}",57.07835905715178,28548.397073285916,25289.176000000138,14428.499785131993,25289.176000000138,27184.384000000136,True,1.537392729599999
lamf-test-59fd6bbc-b1e0-4afd-a720-743bb563c136,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129b4e8b0>: [(2, 25319.176000000138, None)]}",321.20760313523465,142112.62205813883,25319.176000000138,14433.713820132993,25719.712000000138,75463.32979090976,True,223.62286824594057
lamf-test-4cc1e286-0e7f-464c-8240-c10883a7da2a,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 25750.912000000142, None)]}",316.2330750787407,142026.44529515313,25750.912000000142,14435.890596660993,25750.912000000142,36221.10100000013,True,16.986834633599987
lamf-test-0aaede3d-34d4-43d5-b971-8a2a954407b0,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 25781.112000000143, None)]}",291.4038438976179,141969.36745340266,25781.112000000143,14441.349838266993,25781.112000000143,48694.626000000135,True,18.587442556799992
lamf-test-a7598ecc-5cec-4bf9-9a0f-c71ca0dbae0e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 25931.112000000143, None)]}",294.2224632206372,142168.3264317687,25931.112000000143,14442.857234076993,25931.112000000143,31921.720000000143,True,14.578743628800002
lamf-test-5c0e0bc7-fda1-478e-8de8-178b5b80a83c,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 26081.512000000144, None)]}",109.02475346006189,45696.01226182078,26081.512000000144,14445.789802680993,26081.512000000144,32984.888000000145,True,11.2000372224
lamf-test-95c3a7f0-6def-4a58-8473-af92a11ec586,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 26111.512000000144, None)]}",312.05091942501133,142425.08577859294,26111.512000000144,14446.789802680993,26111.512000000144,51245.86200000014,True,30.583477079999994
lamf-test-225e7631-1dba-46ce-9a30-f911bc78acd8,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 26292.112000000147, None)]}",48.6051907309817,28850.403950182386,26292.112000000147,14452.012280413992,26292.112000000147,28879.59800000015,False,
lamf-test-19917d27-b721-40ad-a37a-4370c7a734bc,"{<resource_manager.instance.CloudReservedInstance object at 0x129d4d590>: [(1, 26322.112000000147, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b4e8b0>: [(1, 26322.112000000147, None)]}",301.1069329229973,141819.02052242667,26322.112000000147,14457.701342722992,26322.112000000147,141834.42052242666,False,
lamf-test-c5f3d318-ed60-437f-9c1e-4a6f0f18365e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 26502.71200000015, None)]}",302.37657057421836,142081.3466794291,26502.71200000015,14461.645025374992,26502.71200000015,42467.90000000015,True,32.37740126399999
lamf-test-68ff13a7-de65-4a50-8bee-581fe346b072,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 26532.71200000015, None)]}",316.0799972187193,141988.92694670166,26532.71200000015,14465.207437786992,26532.71200000015,33003.52900000015,True,10.498253500799999
lamf-test-e3ac6e81-3f29-40d1-91c8-119f86b94741,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 26713.11200000015, None)]}",292.3170995981352,142374.8789420351,26713.11200000015,14466.207437786992,26713.11200000015,50579.34400000015,True,19.3602873984
lamf-test-cd918581-b0d1-458e-92b2-5c59b3bd83b5,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 26983.912000000153, None)]}",301.10787935133226,142652.05850219875,26983.912000000153,15011.240427512992,26983.912000000153,41495.25200000015,True,17.657398512
lamf-test-3231937d-3960-4134-90c2-f2e92cf6e932,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129b4e8b0>: [(2, 27014.112000000154, None)]}",109.51414052886817,45998.168028557375,27014.112000000154,15015.628335677991,27414.648000000154,41917.071497482466,True,66.46123817497212
lamf-test-5e0241b4-8be0-4af4-bde6-0b42fa40fc67,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 27446.64800000016, None)]}",98.3173256377796,46223.16459904534,27446.64800000016,15018.792407621992,27446.64800000016,30155.174000000163,True,2.197156291200001
lamf-test-d56ac58c-44ed-4cac-88e0-685510119191,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 27476.64800000016, None)]}",70.70390367140996,29085.748344966836,27476.64800000016,15023.749927238992,27476.64800000016,29101.148344966838,False,
lamf-test-093fc8c1-409b-4af5-91bd-f1586aa318b7,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 27506.64800000016, None)]}",48.98947611555658,29182.42510559516,27506.64800000016,15028.020075662993,27506.64800000016,29197.825105595162,False,
lamf-test-412a625e-1641-430d-83ff-ad06d8ff7ded,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 27536.64800000016, None)]}",48.58977843534464,29330.587984398262,27536.64800000016,15048.898848137993,27536.64800000016,29345.987984398264,False,
lamf-test-499e704f-e77f-4d06-942d-f6729f7df6df,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 27566.848000000162, None)]}",295.12516285873096,142717.23606385002,27566.848000000162,15059.683595480992,27566.848000000162,47968.91700000016,True,24.8252375592
lamf-test-b31f9afe-254c-4126-a484-8628eb9333c1,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 28107.448000000164, None)]}",58.325064065435534,29242.671110578478,28107.448000000164,15064.898613806992,28107.448000000164,29258.07111057848,False,
lamf-test-893ff824-f1d2-4433-939e-c7c4d678a42b,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 28137.448000000164, None)]}",291.47945752946964,143317.71677807366,28137.448000000164,15609.426692060992,28137.448000000164,55702.84300000016,True,22.361048423999996
lamf-test-9ad3c991-d587-4e6c-87f0-aa8b942b2b5d,"{<resource_manager.instance.CloudReservedInstance object at 0x129d54170>: [(1, 28288.248000000167, None)], <resource_manager.instance.CloudReservedInstance object at 0x129d4d310>: [(2, 28288.248000000167, None)], <resource_manager.instance.CloudReservedInstance object at 0x129b4e650>: [(1, 28288.248000000167, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129d4d950>: [(1, 28288.248000000167, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b4e520>: [(1, 28288.248000000167, None)]}",294.2702271699325,143462.64448452095,28288.248000000167,15621.885834341992,28288.248000000167,99559.14326845403,True,361.3291848320074
lamf-test-50bd9009-28ec-4253-bcf7-ae2b62692323,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 28438.64800000017, None)]}",96.71534015432012,46801.87513892262,28438.64800000017,15622.885834341992,28438.64800000017,35159.72400000016,True,8.178205276799993
lamf-test-65b278d1-c75b-4135-b5aa-f825706c680d,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 28920.248000000174, None)]}",46.808209305960055,29868.60747296732,28920.248000000174,15642.312104991992,28920.248000000174,29884.00747296732,False,
lamf-test-4e05654b-8014-4960-848f-0c1b470c0ee8,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 29161.048000000177, None)]}",119.66024806020059,46853.81849966555,29161.048000000177,15652.423176726992,29161.048000000177,32674.164000000175,True,7.1245992479999956
lamf-test-2b6c6b3a-28c9-458c-9ffa-76aefcc26451,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 29281.248000000178, None)]}",317.28833254019617,143330.12320116107,29281.248000000178,15656.921000790991,29281.248000000178,51694.55300000018,True,45.454182540000005
lamf-test-2f12deb2-00c6-45f2-bf9e-431fba73627e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 29341.248000000178, None)]}",93.49967154984164,46950.06291648324,29341.248000000178,15663.758307750992,29341.248000000178,35792.56800000017,True,15.699932351999975
lamf-test-f9efe039-70ce-49b9-a1a8-bee3de1d2b34,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 29401.248000000178, None)]}",307.9037058422363,142810.58396000203,29401.248000000178,15668.132570961992,29401.248000000178,47357.67200000018,True,36.415627872
lamf-test-8f4c62d4-1881-4ae7-91f8-3b9d5e4e648b,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 29851.64800000018, None)]}",53.33256697567134,29797.187668035705,29851.64800000018,15669.132570961992,29851.64800000018,29867.04800000018,False,
lamf-test-920c97be-abc7-45c8-bf90-73719c07896c,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 29881.64800000018, None)]}",49.27955402462038,30427.101401696746,29881.64800000018,16222.095812911992,29881.64800000018,30442.501401696747,False,
lamf-test-915cb3ce-20ce-43ae-8b31-7f523a6333eb,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 29911.64800000018, None)]}",71.69092063889612,30260.48882524646,29911.64800000018,16223.141510419991,29911.64800000018,30275.88882524646,False,
lamf-test-eb592d2c-c121-4645-b005-4e7f00d8eb14,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 29941.64800000018, None)]}",65.43723826831173,30559.76324715081,29941.64800000018,16225.95017918899,29941.64800000018,30575.163247150813,False,
lamf-test-821bad57-9b5b-4590-ab6a-b75593f800f8,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 30422.848000000184, None)]}",293.93899056747387,144088.5235454915,30422.848000000184,16228.18116721399,30422.848000000184,63880.751000000186,True,54.28210182720001
lamf-test-2ec8c349-ada1-458e-a7a4-ab9b6322b2cf,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 30483.048000000184, None)]}",57.00450481534605,30410.011432086132,30483.048000000184,16253.82783659899,30483.048000000184,30498.448000000186,False,
lamf-test-3d742955-a0c8-4cdc-8c38-f5e5804b4cff,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 30543.048000000184, None)]}",303.65987588610506,144099.02741421442,30543.048000000184,16259.53882267999,30543.048000000184,43451.582000000184,True,20.9428055616
lamf-test-b18ea74a-e7ea-41d7-821c-d4f1a5e50746,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 30603.048000000184, None)]}",93.66823018165961,47727.70272420703,30603.048000000184,16809.67044092599,30603.048000000184,38733.226000000184,True,13.1904007872
lamf-test-cf4eee4f-df46-4434-9c29-6bf0f44daf4d,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 31744.84800000019, None)]}",53.667029478259835,30912.407896009303,31744.84800000019,16812.42571640899,31744.84800000019,31760.248000000192,False,
lamf-test-7c801ce0-8eb2-4e0d-9312-eaf55e74d22a,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 31805.04800000019, None)]}",282.54429039316733,144523.31061973076,31805.04800000019,16815.53882539699,31805.04800000019,60633.3700000002,True,23.385534806400006
lamf-test-4d1918b0-1458-45e2-b527-a49166860d07,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 31985.448000000193, None)]}",99.90881249240506,47956.51081886997,31985.448000000193,16821.44202421699,31985.448000000193,38903.902000000184,True,16.836749654399977
lamf-test-4fd50982-b738-4cdf-bdb5-50cd3dff6874,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(2, 32015.448000000193, None)]}",66.98837614575113,31057.87798587718,32015.448000000193,16823.23967767399,32015.448000000193,32030.848000000195,False,
lamf-test-308f236e-0576-4952-874f-b146870f6d77,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 32406.248000000196, None)]}",296.126707886245,144381.85159023662,32406.248000000196,16846.978914370993,32406.248000000196,44824.973000000195,True,15.11110458
lamf-test-17fee575-0b26-45f7-83d5-67d080c53e61,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 32707.0480000002, None)]}",339.37001802300927,144670.01493650727,32707.0480000002,16847.978914370993,32707.0480000002,43159.53700000019,True,21.197647691999986
lamf-test-c8945c61-1ea7-4681-928a-edc22713889d,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 32767.2480000002, None)]}",305.7727422550137,144686.2116286226,32767.2480000002,16858.684521915493,32767.2480000002,40248.4830000002,True,15.171944579999993
lamf-test-416bbbfd-81e6-4f7c-9a56-8c0e7175f623,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 33428.648000000176, None)]}",318.1012839054559,145071.76006455632,33428.648000000176,17414.08664109649,33428.648000000176,39899.46500000017,True,7.873690125599995
lamf-test-3e7fd149-2562-452d-b778-aa63ebe3ca13,"{<resource_manager.instance.CloudOnDemandInstance object at 0x129b4e520>: [(1, 33458.648000000176, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x129b3bb60>: [(1, 33458.648000000176, None)]}",306.14407437283273,145132.47758990238,33458.648000000176,17424.143884017492,33859.184000000176,141740.4975626923,True,331.2774905521003
lamf-test-e18205c9-e6f7-4d1b-94fe-6bdf96998c05,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 33889.38400000017, None)]}",110.9772195614234,48647.882043086574,33889.38400000017,17428.891607592494,33889.38400000017,39643.492000000166,True,14.003197228799984
lamf-test-55230e23-b521-4f16-a8cb-73a7c6580475,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 33919.58400000017, None)]}",312.3489385286271,145006.99683285563,33919.58400000017,17441.348133360494,33919.58400000017,56305.18900000017,True,36.318405552
lamf-test-56207b5b-5fb7-4cc8-b917-b36e1b064de2,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 34280.38400000016, None)]}",317.0752713451876,145160.07288061804,34280.38400000016,17444.110699035493,34280.38400000016,48304.73600000016,True,28.441385855999997
lamf-test-2148cf4d-7170-4032-92ad-bc67bc5cec9e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 34761.384000000144, None)]}",290.5571510371029,144893.4017571978,34761.384000000144,17451.807626214493,34761.384000000144,65285.333000000144,True,37.1415411432
lamf-test-6f91592c-afdd-4bec-8b7a-080c324249f5,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 34911.58400000014, None)]}",112.19170754417485,48598.12307160922,34911.58400000014,17452.807626214493,34911.58400000014,44143.408000000134,True,18.722139071999987
lamf-test-58f4bde2-1252-4878-b4ed-54f9ec3d6ddb,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 35242.18400000013, None)]}",306.6623561408906,145850.81879989285,35242.18400000013,18015.675035686494,35242.18400000013,48799.027000000126,True,16.495966562399992
lamf-test-9fd69545-924f-4ce5-9308-d2123ccec4dc,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 35332.38400000013, None)]}",61.631240803228884,32142.00588936564,35332.38400000013,18020.077868104494,35332.38400000013,35347.78400000012,False,
lamf-test-927fb6c3-ba3c-488b-96a5-466be1c02fa9,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 35482.584000000126, None)]}",330.8093779162473,145590.43360454866,35482.584000000126,18027.627302713496,35482.584000000126,50930.263000000115,True,37.593471614399974
lamf-test-1e5c4d41-c6bb-47f9-a0f9-f492c659a647,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 36113.78400000011, None)]}",295.19389174920065,145830.40816459397,36113.78400000011,18031.107535027495,36113.78400000011,43084.81000000011,True,16.964688873599997
lamf-test-5fc71200-6539-46cf-9073-1ac0b6be235f,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 36203.78400000011, None)]}",298.6298021940167,145503.81492228992,36203.78400000011,18033.327505543493,36203.78400000011,50676.04500000011,True,29.349745307999996
lamf-test-d81a676f-ccce-4b38-95bc-838588f989f1,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(3, 36233.984000000106, None)]}",93.67827368323229,49088.52142495187,36233.984000000106,18038.212036264493,36233.984000000106,41371.2800000001,True,6.251061772799994
lamf-test-bff6c6c8-6ce7-4a14-8d30-c8d69887c972,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 36263.984000000106, None)]}",62.55972404682857,32074.434017523217,36263.984000000106,18039.859864663493,36263.984000000106,36279.3840000001,False,
lamf-test-8aea85bd-3d6c-4aba-b7de-dd2346b0e93e,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(6, 36444.3840000001, None)]}",302.51103083949494,145680.9978426346,36444.3840000001,18047.329371808493,36444.3840000001,59645.19800000009,True,56.46150095039998
lamf-test-f3f23406-4146-4e8a-b0d6-831939b9a4ea,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(5, 36985.384000000086, None)]}",57.3172776265575,32088.18291985974,36985.384000000086,18054.854670439494,36985.384000000086,37000.78400000008,False,
lamf-test-232b6ce2-ea24-476c-b62f-210ae1decc5b,"{<resource_manager.instance.OnPremInstance object at 0x129b3b620>: [(4, 37045.384000000086, None)]}",311.1617610976437,145785.58761119732,37045.384000000086,18056.005492210494,37045.384000000086,50972.03600000009,True,22.594600204800003
