,instances,budget,deadline,sched_start_time,submit_time,exec_start_time,finish_time,complete,cost
lamf-test-79eb9a19-2e44-423f-814a-791df0f7734e,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 45069.648, None), (2, 46359.648, None), (-2, 47019.648, None), (1, 48309.648, None)]}",110.61449386789155,52116.46162175463,45069.648,21020.922823127996,45069.648,49427.354,True,4.523704660799998
lamf-test-7f97cbae-fe7b-4dba-87f8-0ca2882583a5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 45369.648, None), (0, 46959.648, None), (-2, 48249.648, None), (1, 49539.648, None)]}",101.33638951109616,52136.52544390124,45369.648,21022.788359483995,45369.648,52151.92544390124,False,
lamf-test-6c201a0a-e193-4746-b7c6-ff82b4d5eeef,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 45429.648, 49899.648), (1, 49899.648, None), (2, 57440.184, None), (0, 68370.72, None), (-1, 73361.256, None)]}",319.4947582934635,148868.70164469082,45429.648,21023.788359483995,45429.648,75853.59699999998,True,35.33118083039998
lamf-test-4b6bc7a8-825f-4ed7-a11d-b9402493f256,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 45969.648, 52449.648), (2, 52449.648, None)]}",315.0940754980354,148702.83913761063,45969.648,21025.207625751496,45969.648,62867.554,True,13.707581347199994
lamf-test-0c64519c-480b-40a3-83cb-e32930215173,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 45999.648, None), (-2, 49989.648, None), (3, 63380.184, None), (1, 71321.256, None), (-3, 80261.256, None)]}",305.2027703895845,148694.8967909606,45999.648,21033.977599170998,45999.648,85725.268,True,61.845266620799975
lamf-test-545db71e-0ac4-4fd9-bae7-0ae698ee188a,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 46029.648, 50019.648), (2, 50019.648, None)]}",303.0498265026395,148873.32877270266,46029.648,21040.995864669996,46029.648,54496.301,True,11.723180913599997
lamf-test-4f1fe545-8677-4a84-8abf-5cf06961f85c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 46089.648, 48099.648), (2, 48099.648, None)]}",310.3840944895742,148618.0280284852,46089.648,21049.948982448997,46089.648,66168.808,True,19.549238592000002
lamf-test-6e9b564f-bd08-4a74-adb5-0f54b0e3a954,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 46329.648, None), (0, 50619.648, None)]}",95.10170299612852,52235.22479633031,46329.648,21054.263726233,46329.648,52250.6247963303,False,
lamf-test-cf5ee26c-33df-418f-9253-bf22cfb1db3e,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 47289.648, None), (1, 48879.648, None)]}",86.78911405093122,52144.6201454095,47289.648,21058.082991807998,47289.648,49683.418,True,3.238748447999995
lamf-test-20bd965c-e3af-463e-ad6b-f7ce4b078baa,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 47559.648, None)]}",49.20241958092055,35254.57278008239,47559.648,21059.121144309996,47559.648,47575.047999999995,False,
lamf-test-d80357f1-4d3d-475b-a1da-53fbb3ddaa84,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 47649.648, None), (-5, 52629.648, None), (0, 62570.184, None), (5, 77441.256, None)]}",308.2995677163823,148862.3004697254,47649.648,21060.121144309996,47649.648,82412.77799999999,True,34.281612144
lamf-test-0b008ed2-19e2-4099-a5b7-5ad49013ab38,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 48099.648, None), (-1, 51609.648, None)]}",98.70843455961634,52342.351739991966,48099.648,21068.326956259498,48099.648,52357.75173999196,False,
lamf-test-e31740c1-403e-4c71-8a7f-0330adf6a272,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 48729.648, None)]}",51.6673689623557,35150.15825026845,48729.648,21071.249758568,48729.648,48745.047999999995,False,
lamf-test-ff97215d-d288-4a40-9a08-b29190e7eee1,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 48789.648, None)]}",50.90199713640601,35126.17957737191,48789.648,21073.915103290998,48789.648,48805.047999999995,False,
lamf-test-0b722e5a-870b-4bb2-acf4-7c5f987aee07,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 48849.648, None)]}",60.84882595404457,35211.685878178425,48849.648,21074.915103290998,48849.648,48865.047999999995,False,
lamf-test-86bee4c0-8211-4364-b2b2-315ff254f448,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 48879.648, None)]}",60.879551145103115,35229.997652736616,48879.648,21077.764354353,48879.648,48895.047999999995,False,
lamf-test-1fb51fa6-4d43-412b-9a86-c51ec772c644,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 48969.648, None)]}",79.83864331738259,36024.40252363582,48969.648,21630.730173906,48969.648,48985.047999999995,False,
lamf-test-ea68f53d-4ebe-4fb8-83dd-aa5b6c6a2310,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 49029.648, None), (0, 50769.648, None)]}",110.2774483129196,52870.04320683786,49029.648,21631.730173906,49029.648,52885.44320683785,False,
lamf-test-ed127e72-be6f-436a-8fe9-27a8ad06a858,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 49089.648, None), (-5, 58040.184, None), (0, 61040.184, None), (1, 68010.72, None)]}",328.19458272409565,149548.4745333583,49089.648,21632.730173906,49089.648,72483.371,True,29.454288302400002
lamf-test-6250b41b-6866-44ee-9930-467c8f1f7d45,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 49449.648, None), (-3, 51189.648, None), (1, 52329.648, None)]}",92.1601820634213,52867.71515994724,49449.648,21647.805583507998,49449.648,52883.115159947236,False,
lamf-test-4c84a4d8-5052-4c6f-afd2-7c5df767217c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 49899.648, None)]}",71.28909006291121,35749.27643752837,49899.648,21651.746465113996,49899.648,49915.047999999995,False,
lamf-test-e1378e61-db93-479c-b4b7-359d51f2c742,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 49989.648, None)]}",52.48076757861521,35924.06246642695,49989.648,21661.736393929998,49989.648,50005.047999999995,False,
lamf-test-56573715-8535-4ef6-86b5-dcb681b21f75,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 50019.648, 54009.648), (2, 54009.648, None), (2, 61460.184, None), (0, 63470.184, None), (2, 70440.72, None), (-4, 73451.256, None)]}",309.32301155717374,149686.4061022659,50019.648,21662.736393929998,50019.648,75944.416,True,33.199476211199986
lamf-test-a8f2c75b-6fbc-476d-891d-92f88bfed8de,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 50049.648, None)]}",60.82789615796186,35909.23424383346,50049.648,21666.515410412998,50049.648,50065.047999999995,False,
lamf-test-7c4919b0-6563-4e4b-a109-6e7eddf9dab2,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 50109.648, None), (-2, 53109.648, None), (1, 65030.184, None), (1, 70991.256, None), (-2, 73991.256, None), (3, 77981.256, None)]}",284.9077105670405,149401.26450030162,50109.648,21667.660901756997,50109.648,81466.715,True,36.9629700648
lamf-test-2b8a61cc-a82b-4153-b888-886b130ebdcb,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 50289.648, 58250.184), (1, 58250.184, None), (3, 63230.184, None)]}",288.0380279745152,149695.02840979985,50289.648,21669.8289618385,50289.648,67210.254,True,27.849913977600004
lamf-test-ecb2683b-9e41-48ec-91a2-6a6d38c45b39,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 50709.648, None), (0, 56169.648, None), (0, 63620.184, None), (4, 74051.256, None), (-3, 77051.256, None), (1, 79061.256, None)]}",329.9077900544537,149632.6995910473,50709.648,21674.137613750998,50709.648,84032.55099999998,True,36.746709417599966
lamf-test-69f3610c-edfc-431a-ac62-c6c3e7603585,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 50739.648, None)]}",101.55343618416583,52903.02168869459,50739.648,21677.131276172997,50739.648,52918.42168869459,False,
lamf-test-db07f320-f70e-4581-b141-d95e0791351c,"{<resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 50769.648, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(2, 50769.648, None)]}",67.5503798079176,36272.27607275662,50769.648,22223.170568276997,50769.648,50785.047999999995,False,
lamf-test-f73d4880-234f-4ef4-b427-8c893deb0ab7,"{<resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 50889.648, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(3, 50889.648, 64640.184), (1, 82961.256, None)]}",289.55899307824876,149777.49436309678,50889.648,22225.056891170996,50889.648,144732.91419392533,True,239.5621668086918
lamf-test-870691de-e40a-44a6-b524-758dc9ee2699,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 51309.648, None), (-5, 56289.648, None)]}",318.593861795503,149738.80964574087,51309.648,22230.717348059497,51309.648,60766.719,True,13.935227997600002
lamf-test-787e33de-2c34-4cf0-bd9d-1f6b1a5da962,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 51549.648, None), (2, 52509.648, None)]}",98.72547788684845,53631.12884043148,51549.648,22237.024484282996,51549.648,53646.52884043147,False,
lamf-test-95b7467a-1a49-4273-9a59-d080cf448191,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 52269.648, None), (-5, 55269.648, None), (0, 61250.184, None)]}",303.1008089718593,149933.35098546612,52269.648,22242.663713036996,52269.648,72163.80799999999,True,14.153071296
lamf-test-4b6ef0de-0d6b-4c17-a583-0b04e2222603,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 52629.648, None)]}",304.5800255914627,150209.17306303096,52629.648,22251.705964511995,52629.648,64545.46399999999,True,28.99832981759998
lamf-test-dfcd1cfc-af92-4194-9a51-c980d70402e7,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 52929.648, None)]}",104.89919658381315,53399.872960922316,52929.648,22254.759379718995,52929.648,53415.27296092231,False,
lamf-test-3caf5282-95cc-4847-bdc6-12864fd51ff6,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 52989.648, None)]}",88.21646259362132,53230.64047091994,52989.648,22258.784599469996,52989.648,53246.040470919936,False,
lamf-test-76f31f64-e074-4b6a-9579-e22c37b55e69,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 53049.648, None)]}",57.885218243385175,37068.80175651976,53049.648,22823.476458779496,53049.648,53065.047999999995,False,
lamf-test-9e038649-678e-4ec1-8038-665a8a0ccdab,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 53109.648, 55119.648), (1, 55119.648, None), (1, 68520.72, None), (0, 71531.256, None), (1, 81971.256, None), (1, 87431.256, None)]}",305.1144082584737,150562.206924096,53109.648,22824.984325607995,53109.648,89924.014,True,31.926064185599994
lamf-test-816ecb3f-0729-4858-99cd-1237c929b94a,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 53469.648, 57440.184), (1, 57440.184, None)]}",325.447174391888,150457.53281407646,53469.648,22825.984325607995,53469.648,65382.764,True,12.8842068576
lamf-test-9dd25f94-b2d8-4857-adb4-87c377066854,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 53709.648, None), (0, 66350.18400000001, None)]}",304.2337725718405,150891.5367555977,53709.648,22829.408119587995,53709.648,69336.927,True,19.015273087199994
lamf-test-5d4708b4-be70-4e57-95c0-9df21e198378,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 54489.648, None)]}",119.73047030526563,54042.33813927764,54489.648,22830.408119587995,54489.648,54505.047999999995,False,
lamf-test-fe21cf99-74f2-4c6e-92c0-836166b37c9b,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 54549.648, None)]}",306.6266107573227,150641.87358617666,54549.648,22832.812688575996,54549.648,68668.99999999999,True,17.180427513599984
lamf-test-af303474-9c6d-4cd6-af46-9ee1b2d1d0c4,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 54939.648, None)]}",83.47238892971743,54026.84615872883,54939.648,22839.906512824997,54939.648,54955.047999999995,False,
lamf-test-48887eaf-7764-41b1-8a24-eb297e7a4537,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 54969.648, None)]}",92.60848910013964,53985.59705161396,54969.648,22845.348955864996,54969.648,54985.047999999995,False,
lamf-test-70da499d-f492-45a5-857f-ba98849424d5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 55029.648, None)]}",105.64492540905647,53941.03137207712,55029.648,22846.914358012997,55029.648,55045.047999999995,False,
lamf-test-41153241-bf67-4ba2-bd57-821911347a85,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 55089.648, None)]}",99.23133172494114,53997.77032381279,55089.648,22849.689275992998,55089.648,55105.047999999995,False,
lamf-test-6557112d-0dd1-4a4f-956a-4810ab29fb87,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55119.648, None), (-4, 56619.648, None), (0, 71501.256, None), (3, 79451.256, None), (1, 82931.256, None), (-3, 87401.256, None)]}",284.1643475390076,150146.14914808885,55119.648,22858.588003246998,55119.648,90883.596,True,29.8384864128
lamf-test-9c88980c-fc13-42ba-ae80-9214e850b23c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 55149.648, None)]}",56.88278421553064,36909.19993922766,55149.648,22859.588003246998,55149.648,55165.047999999995,False,
lamf-test-599db447-ffc5-4f67-bbdb-15246291d10d,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 55269.648, None)]}",58.09494942769889,36769.10305737532,55269.648,22867.020281175,55269.648,55285.047999999995,False,
lamf-test-67a1a99a-4314-4946-83c9-ed2acd2c23fe,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 55299.648, None)]}",104.56386159081104,54078.15412409678,55299.648,22868.020281175,55299.648,55315.047999999995,False,
lamf-test-1bd3ea85-4b86-41d6-88ae-4d09629a5e9f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55329.648, None)]}",91.30297666017438,54013.085106568244,55329.648,22871.366776632498,55329.648,55345.047999999995,False,
lamf-test-04e82c6f-21eb-4e35-8244-b06d0737db1d,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55449.648, None)]}",95.5159501731966,54306.72184793737,55449.648,22873.476479982997,55449.648,55465.047999999995,False,
lamf-test-227b9038-f251-4152-94eb-43a9fb1d09b6,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55509.648, None)]}",66.25196628808428,37105.155532130935,55509.648,22876.523579694996,55509.648,55525.047999999995,False,
lamf-test-b20c0974-09ea-4c80-b141-7811b8b20475,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 55569.648, None)]}",96.38631983638818,53973.47314153168,55569.648,22877.523579694996,55569.648,55585.047999999995,False,
lamf-test-ab19fe1e-973b-44c8-a2b5-9c88f8dd630c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55629.648, None), (-4, 58130.184, None), (3, 64100.184, None), (1, 69090.72, None)]}",310.22675767562004,150693.63570495354,55629.648,22878.523579694996,55629.648,71584.836,True,20.647231862399988
lamf-test-38119ffa-10d5-4f96-9e4f-d7aa2d684f4c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 55689.648, 60170.184), (2, 60170.184, None), (0, 71591.256, None)]}",315.0920376046709,150737.4588567332,55689.648,22881.770733818998,55689.648,79037.971,True,24.392075822400002
lamf-test-0edb2b7d-ea79-4551-a1d6-40e8f4f75204,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 55749.648, None)]}",49.09599477194767,36876.04816878322,55749.648,22883.637227126997,55749.648,55765.047999999995,False,
lamf-test-fb5bb86a-097c-4cce-b52f-faf7de14091c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 56289.648, None), (-3, 58280.184, None), (0, 63260.184, None)]}",310.7135837098068,150681.43895802123,56289.648,22884.637227126997,56289.648,70211.3,True,13.7153283072
lamf-test-ffa00229-4854-4a3b-9050-ac62a552280b,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 56319.648, None), (0, 61790.184, None), (0, 64790.184, None), (2, 71771.256, None), (-1, 76751.256, None)]}",328.09484391630104,150727.2596471734,56319.648,22885.637227126997,56319.648,79738.37099999998,True,24.24861794159998
lamf-test-404b381d-5a0f-4cbc-ae4f-02ebbbeb7a4d,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 56349.648, None)]}",54.32250531179826,37099.73067330759,56349.648,22886.637227126997,56349.648,56365.047999999995,False,
lamf-test-1945932c-936e-4e58-b59b-8fc5fe0a5a90,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 56379.648, None), (-3, 59360.184, None)]}",307.9539703217035,151175.1122468744,56379.648,23436.887368658998,56379.648,70273.59999999999,True,9.262103135999995
lamf-test-05011c3e-5178-4e8c-a944-565636c84b62,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 56409.648, 58400.184), (2, 58400.184, 61400.184), (1, 61400.184, None), (2, 67370.18400000001, None)]}",311.6110618417853,150929.52594585007,56409.648,23441.525119779,56409.648,72339.836,True,12.516827356799986
lamf-test-01d3dab5-d631-4e94-b48f-123fd1e6d0ca,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 56439.648, None)]}",62.28353144846482,37546.82875524228,56439.648,23447.229845015998,56439.648,56455.047999999995,False,
lamf-test-e42daae1-319e-4d66-892f-ff458cefa185,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 56619.648, None), (-4, 58130.184, None), (1, 65090.184, None), (1, 69570.72, None), (2, 73061.256, None)]}",331.8539601540227,151126.06973228292,56619.648,23448.530532926998,56619.648,81503.99799999999,True,30.890118791999985
lamf-test-64767f79-cec9-4cb3-b8c5-46b3e86d20f8,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 56889.648, None), (-3, 59390.184, None), (1, 68340.72, None), (2, 77291.256, None), (2, 81281.256, None), (-1, 85271.256, None)]}",283.87618715962776,151012.51716486673,56889.648,23449.960323977997,56889.648,90242.551,True,41.21310807120001
lamf-test-4f40bb80-4246-4e5c-807f-5b2f111e8553,"{<resource_manager.instance.CloudOnDemandInstance object at 0x1140828b0>: [(4, 57009.648, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-3, 77321.256, None)], <resource_manager.instance.CloudReservedInstance object at 0x1140823f0>: [(1, 90131.256, None)]}",300.28901978300945,151016.15965622113,57009.648,23451.027838379996,57410.184,124212.28433502684,True,465.72122336681514
lamf-test-428fc4b3-a829-4902-849a-b2c3bb41b1dd,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 57500.184, None)]}",111.95659614535904,54567.73298085523,57500.184,23455.044717125995,57500.184,57515.583999999995,False,
lamf-test-9638132b-b89e-4ce9-a020-504ebe7f7390,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 57560.184, None)]}",103.1682902438305,54421.546501125544,57560.184,23458.408505126994,57560.184,57575.583999999995,False,
lamf-test-6ebb2b55-7f25-4fcc-998e-d62668ae8460,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 57620.184, None)]}",60.69367071554156,37801.53431444298,57620.184,23467.579234823996,57620.184,57635.583999999995,False,
lamf-test-5704a2cc-027b-4370-a7eb-9804c4d8380a,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 57680.184, None), (-4, 63140.184, None), (1, 66140.18400000001, None), (1, 70140.72, None), (2, 79091.256, None)]}",328.518781280289,150968.90677442556,57680.184,23469.840444245994,57680.184,82081.625,True,32.49039534
lamf-test-4bdc3b38-4b50-41c5-90d1-8319dfa6ef3f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 57860.184, None)]}",321.16833722466623,151313.01826277393,57860.184,23470.840444245994,57860.184,72754.954,True,30.20659355999999
lamf-test-cbaeac35-da39-4580-bb48-6f69d435e1ef,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 58040.184, None)]}",59.97502759856391,37750.777294761596,58040.184,23475.926354829993,58040.184,58055.583999999995,False,
lamf-test-faec5c90-186b-4555-954c-a8baf4f027a2,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 58100.184, None)]}",104.23072108364673,54694.07479633215,58100.184,23476.926354829993,58100.184,58115.583999999995,False,
lamf-test-0967a8c1-fdb4-4be1-a916-cc022480b089,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 58130.184, None)]}",89.68473907463206,54468.28569205002,58130.184,23477.926354829993,58130.184,58145.583999999995,False,
lamf-test-d392fb46-3ada-4299-920d-04b5ae462e49,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 58160.184, None)]}",53.88118833696197,37601.58777444485,58160.184,23478.926354829993,58160.184,58175.583999999995,False,
lamf-test-b4f2a445-161d-42de-8bf2-99cedcdf1a1d,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 58190.184, 60200.184), (2, 60200.184, None), (2, 67160.18400000001, None)]}",317.30210148260704,151251.54441008653,58190.184,23480.285181003994,58190.184,71636.62700000001,True,14.539045123200005
lamf-test-c7f36b6d-6d0e-497a-bed2-ab51e4200e00,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 58220.184, None)]}",67.30455789142538,37586.667872548125,58220.184,23487.451633650995,58220.184,58235.583999999995,False,
lamf-test-902ad2da-a958-4f6f-a105-0cf09133c223,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 58250.184, None), (-2, 61250.184, None)]}",319.6161610919672,151151.12034777386,58250.184,23489.073420309996,58250.184,71668.927,True,13.318884321599993
lamf-test-5c066d18-4f49-4722-a66a-a3c4e7ab30cb,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 58280.184, None)]}",105.95282638563052,55169.33779098955,58280.184,24031.283254326998,58280.184,58295.583999999995,False,
lamf-test-03f57a47-31b2-463e-9964-32e1833cfbcd,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 58310.184, None)]}",98.51981663568804,55196.71620087094,58310.184,24032.283254326998,58310.184,58325.583999999995,False,
lamf-test-b284ea68-a93a-41ac-9d3b-a2d0c0674e21,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 58340.184, None), (0, 60830.184, None), (1, 72251.256, None)]}",312.0323931368153,151655.09566878094,58340.184,24033.283254326998,58340.184,74248.072,True,13.714387315200002
lamf-test-274e2f12-b4e9-499b-9b88-36da25e54e24,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 58370.184, 65840.18400000001), (1, 65840.18400000001, None), (1, 82211.256, None), (2, 84701.256, None)]}",331.60036141298406,151781.2786333227,58370.184,24034.283254326998,58370.184,89174.34199999999,True,31.066289529600006
lamf-test-f483d0b8-ba08-4711-99f9-47af2ee222a5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 58400.184, 60410.184), (1, 60410.184, None), (2, 71321.256, None), (2, 73331.256, None), (1, 77321.256, None)]}",312.7927875459608,152006.3912700005,58400.184,24038.872324377997,58400.184,86755.997,True,40.36917250080002
lamf-test-10d63afb-c09f-4af6-a622-71a25fae2fdf,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 58430.184, 61430.184), (1, 61430.184, None), (2, 66410.18400000001, None), (1, 75341.256, None)]}",310.7244065884292,151394.3573056992,58430.184,24043.520448798998,58430.184,84282.252,True,32.26028831999999
lamf-test-5168b562-8a76-449b-98c0-cc2731c9ca3c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 58460.184, None), (0, 59960.184, None), (1, 65930.18400000001, None), (-1, 68430.72, None)]}",309.5107801118846,151874.2063951942,58460.184,24047.151091024,58460.184,73399.95399999998,True,13.133358825599982
lamf-test-ff254f04-4cb3-4cab-aa4a-5f045128d210,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 58520.184, None)]}",110.15545315677929,55169.178294439305,58520.184,24048.151091024,58520.184,58535.583999999995,False,
lamf-test-bc23b10d-c69c-4408-9782-8739fbb3209f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 58550.184, None), (-2, 62030.184, None), (3, 68010.72, None), (-2, 72491.256, None), (3, 75971.256, None)]}",310.0193593332558,151699.11593800897,58550.184,24056.5783328125,58550.184,81435.998,True,27.83486378400002
lamf-test-8ac2f925-7afc-41fe-bb28-31766fc5fb67,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 58580.184, None)]}",78.91788247204538,38104.170592503084,58580.184,24057.5783328125,58580.184,58595.583999999995,False,
lamf-test-8af4e2ac-cf32-4cee-877b-e9f4b759f7f3,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 58850.184, 60860.184), (2, 60860.184, None)]}",289.77114078776196,151433.34116381663,58850.184,24058.5783328125,58850.184,65336.001,True,6.891806750399996
lamf-test-068fc1f2-6deb-41a2-ae15-564e581e4490,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 58880.184, None), (-1, 61370.184, None), (1, 67340.18400000001, None)]}",318.6864958169501,151428.10683906073,58880.184,24065.5674556935,58880.184,74300.16299999999,True,16.34159844719998
lamf-test-f3dda1e4-5862-4683-8e1d-465d2dca42c3,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 59360.184, None), (-3, 60860.184, None), (3, 65840.18400000001, None), (0, 68340.72, None), (2, 74321.256, None)]}",305.16980399325007,151635.69075686645,59360.184,24066.5674556935,59360.184,79784.95299999998,True,31.509632231999944
lamf-test-9a44ea70-cb8b-427c-9af4-a87498aeb7c6,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 59390.184, None)]}",116.40460154918469,55433.454723438954,59390.184,24067.5674556935,59390.184,59405.583999999995,False,
lamf-test-9bda5a96-e4e1-4b91-bbbb-1dacf1ed28b2,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 60170.184, None), (-4, 64160.184, None), (3, 73601.256, None), (-2, 77591.256, None)]}",334.4551264679061,151864.44910981413,60170.184,24068.867198655502,60170.184,87025.37000000001,True,36.93981152160003
lamf-test-e68a5a0e-948d-450e-bd18-14ba76978e62,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 60200.184, None)]}",61.643354936762066,38197.23632789524,60200.184,24073.3285911245,60200.184,60215.583999999995,False,
lamf-test-72ac3048-5fdb-4c21-afcd-eed6fe82e6d1,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 60410.184, None)]}",305.99164294117367,151906.98212298052,60410.184,24076.6895361845,60410.184,63899.746999999996,True,4.246100258399994
lamf-test-947624f9-c308-44e1-a082-5eef08d3ec8d,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 60860.184, None)]}",93.19634223972996,55369.12897531605,60860.184,24077.6895361845,60860.184,60875.583999999995,False,
lamf-test-fd42a6f7-5546-4968-b0ee-4f887fda9461,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 60920.184, 65900.18400000001), (2, 65900.18400000001, None), (2, 77801.256, None), (2, 85751.256, None)]}",313.44017426263486,151651.37271606596,60920.184,24087.4890306015,60920.184,91214.133,True,45.946127073600024
